what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523370112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523372075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523372298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523381606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523392611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523392642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523404303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523415587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523426157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523427737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523433314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523434354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523439105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523441472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406523447034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523448130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406523515163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523524206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406523529808
