what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1406203175536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1406203176598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406203180482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406203181593
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1406203198803
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406203206089
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406203218937
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406203219087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203237748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203245953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406203247658
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406203300378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406203317730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203320160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203342118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203355498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203407335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203427220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203428455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203471727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203590510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406203629522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203783150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203847591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406203974966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204210884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204730720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204777408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204793921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204863245
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406204875491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406204943256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406204944736
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406204951544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406204973430
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406204982617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406204987033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406204988426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205007570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205010035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205013010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205020298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205138138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205139761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205146074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205153461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205158892
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1406205164765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205169490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205176243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205178081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205239970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205240656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205271533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205276504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205349174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406205366473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205370761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205392881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205393795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205503797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205517627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205519831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205685655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1406205814900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406205832136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406205836019
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406205856066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406205869581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205872090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205879884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406205885361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205905821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406205968350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406205991665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206009990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206030900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206047744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206104718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206111723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206140663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206153773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206167289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206175045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206185281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206200181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406206208934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406206223907
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1406206241952
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1406206270197
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206270288
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206270571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206274470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206276197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406206285400
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206285401
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206300127
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206300246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406206334896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206336714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206652413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406206655063
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406206659983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406206674974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207174744
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207178347
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207190286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406207255890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406207262343
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1406207280487
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1406207282420
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1406207283517
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1406207284148
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1406207284478
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1406207285186
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1406207286099
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1406207288045
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1406207288124
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1406207291877
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1406207295382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406207298762
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1406207302144
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207315211
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207315337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207342292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207347908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1406207351995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207368671
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1406207375070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207378223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406207416972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406207439656
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207448155
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207448256
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1406207451376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207456535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207553252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207558922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406207617938
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207626712
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1406207626798
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1406207630947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406207642716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207704463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406207732250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406207740189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406207741676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406207769873
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406207808408
